transaction_id,product_id,customer_id,transaction_date,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
14972,84,1331,2017-12-25,1,Giant Bicycles,Road,medium,medium,792,594,1992-10-04
14976,12,775,2017-10-26,0,WeareA2B,Standard,medium,medium,1231,161,2004-08-19
14979,5,1678,2017-10-23,0,Giant Bicycles,Standard,high,medium,1129,677,2011-04-18
14982,38,29,2017-12-08,1,Solex,Standard,medium,medium,1577,826,2011-03-18
14990,96,174,2017-10-26,0,WeareA2B,Road,low,small,1172,1043,2002-10-12
14994,35,3112,2017-12-19,1,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
15008,64,3210,2017-12-21,0,Trek Bicycles,Standard,medium,large,1469,596,2012-05-20
15015,34,2784,2017-10-17,0,Norco Bicycles,Road,high,large,774,464,2003-03-20
15025,94,2598,2017-10-04,0,Giant Bicycles,Standard,medium,large,1635,993,2013-06-11
15040,37,1891,2017-10-10,1,OHM Cycles,Standard,low,medium,1793,248,2015-04-13
15041,0,3375,2017-12-18,1,Giant Bicycles,Standard,medium,medium,230,173,2010-06-09
15042,40,2348,2017-10-31,1,OHM Cycles,Standard,high,medium,1458,874,2006-02-04
15049,74,2668,2017-10-30,1,WeareA2B,Standard,medium,medium,1228,400,2000-05-24
15060,40,3216,2017-11-09,0,OHM Cycles,Standard,high,medium,1458,874,2014-07-30
15064,67,1056,2017-12-06,0,Norco Bicycles,Road,medium,medium,544,376,2005-10-24
15068,9,1638,2017-12-03,0,OHM Cycles,Road,medium,medium,742,667,2003-08-07
15070,70,849,2017-10-29,0,Trek Bicycles,Standard,high,medium,495,297,2015-04-13
15072,42,1705,2017-12-15,1,OHM Cycles,Road,medium,small,1810,1610,2008-03-21
15076,45,2538,2017-10-09,0,Trek Bicycles,Road,low,medium,980,234,1991-11-09
15078,3,3058,2017-12-06,1,Trek Bicycles,Standard,medium,large,2091,388,2008-03-21
15079,12,3452,2017-12-28,0,WeareA2B,Standard,medium,medium,1231,161,1993-07-22
15080,66,2689,2017-12-29,1,Giant Bicycles,Road,low,small,590,525,2010-11-07
15085,91,2082,2017-10-18,1,Solex,Standard,medium,medium,100,75,2000-11-05
15086,52,3422,2017-11-01,0,OHM Cycles,Road,medium,medium,1280,829,2001-11-27
15088,1,1467,2017-11-18,1,Giant Bicycles,Standard,medium,medium,1403,954,2012-12-04
15097,39,1925,2017-12-25,0,Giant Bicycles,Standard,medium,large,1812,582,1997-05-12
15100,22,1167,2017-11-22,1,WeareA2B,Standard,medium,medium,60,45,1993-07-17
15104,97,2027,2017-12-16,1,OHM Cycles,Road,medium,medium,742,667,1991-11-09
15107,98,315,2017-11-17,1,Trek Bicycles,Standard,high,medium,358,215,2004-01-18
15110,56,883,2017-11-13,0,OHM Cycles,Standard,medium,medium,183,137,1997-10-06
15119,46,3386,2017-10-07,1,OHM Cycles,Standard,low,medium,1793,248,1999-07-22
15121,62,270,2017-12-19,1,Solex,Standard,medium,medium,478,298,2005-10-24
15127,56,1139,2017-10-22,1,OHM Cycles,Standard,medium,medium,183,137,2011-08-26
15131,35,2899,2017-11-30,0,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
15136,89,1024,2017-11-26,0,Giant Bicycles,Standard,medium,large,1812,582,2006-10-03
15137,41,1178,2017-11-16,0,Solex,Road,medium,medium,416,312,1997-05-12
15150,17,1741,2017-10-27,1,WeareA2B,Touring,medium,large,1362,57,2016-07-11
15154,43,560,2017-11-04,1,Solex,Standard,medium,medium,1151,649,1999-12-06
15156,17,2672,2017-11-26,1,Solex,Standard,high,medium,1024,614,1996-11-11
15159,64,1052,2017-12-29,1,Giant Bicycles,Standard,high,small,1977,1759,2011-08-26
15160,68,387,2017-11-29,1,OHM Cycles,Standard,medium,medium,1636,44,2010-08-22
15161,90,3377,2017-10-14,1,Norco Bicycles,Standard,low,medium,363,290,2002-10-12
15164,34,1578,2017-12-14,0,WeareA2B,Standard,medium,medium,1231,161,2010-05-07
15166,0,3152,2017-11-04,1,WeareA2B,Standard,medium,medium,60,45,1999-06-25
15167,99,747,2017-11-25,1,OHM Cycles,Standard,medium,medium,1227,770,1994-08-12
15168,88,1258,2017-11-08,1,Norco Bicycles,Standard,medium,medium,1198,381,1998-12-18
15173,31,461,2017-11-01,0,Giant Bicycles,Standard,medium,medium,230,173,2011-03-18
15174,6,2705,2017-10-25,1,OHM Cycles,Standard,high,medium,227,136,2003-02-09
15179,5,1900,2017-10-09,1,Trek Bicycles,Mountain,low,medium,574,459,2011-08-31
15181,44,2355,2017-10-21,0,WeareA2B,Standard,medium,medium,1769,108,1993-04-14
15186,14,1287,2017-10-24,1,Trek Bicycles,Standard,medium,small,1386,1234,2013-03-14
15193,9,752,2017-12-10,1,Norco Bicycles,Standard,medium,small,1216,1082,1991-08-07
15196,64,844,2017-11-29,1,Giant Bicycles,Standard,high,small,1977,1759,2011-08-26
15197,88,652,2017-10-10,0,Norco Bicycles,Standard,high,small,1661,1479,1996-11-11
15198,89,89,2017-12-26,1,WeareA2B,Touring,medium,large,1362,57,2016-03-31
15207,100,1171,2017-11-26,0,Norco Bicycles,Road,medium,medium,1036,206,2003-09-11
15209,70,3317,2017-10-04,1,Trek Bicycles,Standard,high,medium,495,297,2016-12-08
15210,59,1028,2017-12-22,1,WeareA2B,Standard,medium,small,1415,1259,1998-12-18
15213,77,2227,2017-11-20,1,Norco Bicycles,Road,medium,large,1240,795,2011-01-12
15215,47,1225,2017-11-02,1,Trek Bicycles,Road,low,small,1720,1531,2012-06-06
15219,15,660,2017-10-25,0,WeareA2B,Standard,medium,medium,1292,13,2009-04-14
15223,60,1374,2017-10-02,0,Giant Bicycles,Standard,high,small,1977,1759,2011-08-26
15228,47,2253,2017-10-07,0,Trek Bicycles,Road,low,small,1720,1531,2014-07-30
15229,41,1820,2017-11-25,1,Solex,Road,medium,medium,416,312,1997-05-12
15235,10,3103,2017-10-09,0,WeareA2B,Touring,medium,medium,1466,363,2014-03-05
15244,98,1111,2017-12-10,0,OHM Cycles,Standard,medium,medium,795,101,2009-04-14
15257,80,1329,2017-12-26,1,OHM Cycles,Touring,low,medium,1073,933,1997-01-27
15259,8,89,2017-11-13,1,Solex,Road,medium,small,1703,1516,2004-08-19
15260,77,800,2017-10-06,0,Norco Bicycles,Road,medium,large,1240,795,2011-01-12
15261,47,3421,2017-11-27,1,Trek Bicycles,Road,low,small,1720,1531,2003-07-23
15270,3,195,2017-12-30,0,Trek Bicycles,Standard,medium,large,2091,388,2012-09-17
15277,34,989,2017-12-05,0,Norco Bicycles,Road,high,large,774,464,2012-06-06
15279,95,188,2017-12-15,1,OHM Cycles,Touring,low,medium,1073,933,1997-08-27
15280,35,2960,2017-10-03,1,Trek Bicycles,Standard,low,medium,1057,154,2006-02-04
15282,32,2313,2017-11-09,0,Giant Bicycles,Standard,medium,medium,642,211,2002-03-24
15290,95,2178,2017-10-04,1,Giant Bicycles,Standard,medium,large,569,528,2003-09-12
15296,66,2647,2017-11-08,0,Solex,Standard,medium,medium,1163,589,2016-07-11
15300,25,3068,2017-10-07,1,Giant Bicycles,Road,medium,medium,1538,829,2016-02-06
15301,5,2483,2017-10-22,1,Trek Bicycles,Mountain,low,medium,574,459,2011-08-31
15310,100,444,2017-11-08,0,Norco Bicycles,Road,medium,medium,1036,206,1991-05-08
15313,86,2608,2017-10-13,1,OHM Cycles,Standard,medium,medium,235,125,1999-07-28
15315,4,648,2017-11-03,1,Giant Bicycles,Standard,high,medium,1129,677,2011-04-18
15318,31,932,2017-12-27,1,Giant Bicycles,Standard,medium,medium,230,173,2006-11-12
15319,2,520,2017-12-05,0,Solex,Standard,medium,medium,71,53,2011-08-31
15323,60,884,2017-12-01,0,Giant Bicycles,Standard,high,small,1977,1759,2011-08-26
15325,62,1832,2017-10-07,0,Solex,Standard,medium,medium,478,298,2010-08-22
15334,62,3204,2017-11-26,0,Solex,Standard,medium,medium,478,298,2005-08-11
15337,0,2214,2017-11-11,1,Giant Bicycles,Standard,medium,large,569,528,2004-01-18
15338,2,465,2017-12-26,1,Solex,Standard,medium,medium,71,53,2012-12-04
15347,66,1672,2017-11-07,0,Giant Bicycles,Road,low,small,590,525,2002-09-02
15360,2,1035,2017-11-21,1,Solex,Standard,medium,medium,71,53,2011-04-18
15362,34,1537,2017-10-15,0,Norco Bicycles,Road,high,large,774,464,2003-03-20
15363,37,173,2017-12-15,0,OHM Cycles,Standard,low,medium,1793,248,1998-12-19
15365,18,563,2017-10-21,0,Solex,Standard,medium,medium,575,431,2009-03-10
15370,59,997,2017-11-01,0,Solex,Standard,medium,large,1061,733,2012-05-20
15372,61,3259,2017-11-28,0,Norco Bicycles,Standard,medium,small,586,521,1991-07-12
15376,35,1033,2017-11-13,1,Trek Bicycles,Standard,low,medium,1057,154,2010-06-09
15379,34,1372,2017-10-25,0,Norco Bicycles,Road,high,large,774,464,2003-03-20
15381,53,720,2017-12-10,0,OHM Cycles,Standard,medium,medium,795,101,2005-10-24
15383,4,394,2017-11-15,0,Solex,Standard,medium,medium,1483,99,1992-10-04
15389,0,748,2017-10-30,0,Giant Bicycles,Standard,medium,medium,230,173,2006-11-12
15392,2,3131,2017-11-25,0,Solex,Standard,medium,medium,71,53,2012-12-04
15395,8,2300,2017-12-13,1,Solex,Road,medium,small,1703,1516,2005-12-09
15397,85,288,2017-11-16,0,WeareA2B,Standard,medium,medium,1228,400,2000-05-24
15400,70,312,2017-12-17,0,Trek Bicycles,Standard,high,medium,495,297,2016-12-08
15409,54,807,2017-10-11,1,WeareA2B,Standard,medium,medium,1292,13,2009-04-14
15413,0,3086,2017-10-15,0,OHM Cycles,Standard,low,medium,71,56,2015-06-19
15415,85,2457,2017-11-08,0,WeareA2B,Standard,medium,medium,1228,400,2015-08-12
15431,15,2427,2017-11-01,1,WeareA2B,Standard,medium,medium,1292,13,1997-10-06
15437,24,2686,2017-12-06,0,Solex,Road,medium,large,1777,820,2011-05-09
15443,34,3077,2017-12-14,0,Norco Bicycles,Road,high,large,774,464,2012-06-06
15450,85,2277,2017-10-05,0,WeareA2B,Standard,medium,medium,1228,400,2014-10-12
15456,73,89,2017-10-23,0,Solex,Standard,medium,medium,1945,333,2014-10-12
15462,16,1248,2017-10-24,0,Norco Bicycles,Standard,high,small,1661,1479,1997-05-12
15464,65,2412,2017-12-13,0,WeareA2B,Standard,medium,medium,1807,778,2015-05-23
15470,45,1793,2017-10-31,1,Solex,Standard,medium,medium,441,84,2012-04-12
15471,0,2693,2017-12-29,1,Solex,Standard,medium,medium,71,53,2012-09-17
15473,100,1781,2017-12-21,1,Norco Bicycles,Road,medium,medium,1036,206,1991-05-08
15484,10,228,2017-10-14,0,Solex,Standard,medium,medium,1945,333,2002-09-02
15486,32,2434,2017-11-30,0,Giant Bicycles,Standard,medium,medium,642,211,2002-03-24
15493,1,2816,2017-11-14,1,Giant Bicycles,Standard,medium,medium,1403,954,2012-12-04
15500,27,3143,2017-12-10,0,Trek Bicycles,Standard,medium,medium,499,388,1999-06-25
15504,35,298,2017-12-22,1,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
15506,90,979,2017-12-25,1,Solex,Standard,low,medium,945,507,1995-12-21
15509,93,593,2017-10-18,1,WeareA2B,Standard,medium,medium,1065,230,2000-11-05
15511,9,3000,2017-11-18,1,OHM Cycles,Road,medium,medium,742,667,1991-11-09
15520,21,1578,2017-10-16,0,WeareA2B,Touring,medium,medium,1466,363,2007-08-06
15521,0,736,2017-10-01,0,WeareA2B,Standard,medium,medium,60,45,1993-07-17
15522,19,2434,2017-12-30,0,OHM Cycles,Road,high,large,12,7,2009-03-10
15526,70,971,2017-10-08,0,Norco Bicycles,Road,medium,medium,1036,206,1991-05-08
15531,64,2341,2017-12-17,0,Trek Bicycles,Standard,medium,large,1469,596,2016-12-08
15533,59,2862,2017-12-16,0,Solex,Standard,medium,large,1061,733,1993-07-22
15539,0,1600,2017-10-10,0,Trek Bicycles,Road,medium,medium,290,215,2004-12-20
15541,23,3395,2017-10-11,1,Norco Bicycles,Mountain,low,small,688,612,1993-10-04
15542,4,854,2017-12-22,1,Giant Bicycles,Standard,high,medium,1129,677,2003-03-20
15550,0,3255,2017-12-28,0,Solex,Standard,medium,large,202,151,2016-03-31
15551,34,1268,2017-10-24,0,WeareA2B,Standard,medium,medium,1231,161,1994-09-11
15554,10,2024,2017-12-01,1,WeareA2B,Touring,medium,medium,1466,363,2013-03-14
15555,93,2051,2017-10-19,1,WeareA2B,Standard,medium,medium,1065,230,2000-11-05
15558,84,2162,2017-11-07,1,Giant Bicycles,Road,medium,medium,792,594,2006-05-24
15563,34,1402,2017-11-03,1,Norco Bicycles,Road,high,large,774,464,2003-03-20
15567,28,2761,2017-10-14,1,Norco Bicycles,Standard,medium,small,1216,1082,1996-11-11
15573,37,1794,2017-10-23,1,OHM Cycles,Standard,low,medium,1793,248,1999-07-22
15574,90,3011,2017-11-24,0,Solex,Standard,low,medium,945,507,1995-12-21
15577,0,362,2017-10-02,1,Solex,Road,medium,medium,416,312,1997-05-12
15578,74,2538,2017-10-20,1,WeareA2B,Standard,medium,medium,1762,950,1997-02-11
15580,94,1804,2017-11-29,1,Giant Bicycles,Standard,medium,large,1635,993,2013-06-11
15582,90,3436,2017-10-21,1,Norco Bicycles,Standard,low,medium,363,290,2004-01-18
15587,77,23,2017-10-09,1,WeareA2B,Standard,medium,medium,1769,108,2014-07-30
15588,39,1593,2017-11-07,0,Giant Bicycles,Standard,medium,large,1812,582,2010-06-09
15591,11,3492,2017-10-11,0,Giant Bicycles,Standard,high,medium,1274,764,2007-08-06
15598,22,381,2017-12-24,1,WeareA2B,Standard,medium,medium,60,45,1993-07-17
15599,28,945,2017-12-16,0,Solex,Road,medium,small,1703,1516,2013-06-11
15610,34,1714,2017-10-15,1,WeareA2B,Standard,medium,medium,1231,161,2016-07-11
15613,0,793,2017-10-16,1,Solex,Standard,medium,large,202,151,1994-08-12
15617,43,2055,2017-10-11,1,Norco Bicycles,Standard,medium,medium,1555,818,2003-09-11
15619,17,144,2017-11-28,0,Solex,Standard,high,medium,1024,614,1996-11-11
15621,5,122,2017-10-04,1,Trek Bicycles,Mountain,low,medium,574,459,2011-08-31
15630,64,1273,2017-12-07,0,Trek Bicycles,Standard,medium,large,1469,596,2011-01-12
15635,96,335,2017-12-06,1,WeareA2B,Road,low,small,1172,1043,2002-10-12
15636,81,2461,2017-11-29,1,Norco Bicycles,Standard,medium,small,586,521,1991-07-12
15638,79,2130,2017-12-29,1,Solex,Touring,medium,large,2083,675,2015-08-04
15644,66,965,2017-10-31,1,Solex,Standard,medium,medium,1163,589,2003-08-07
15647,0,803,2017-10-24,0,Solex,Road,medium,medium,416,312,1997-05-12
15648,0,923,2017-11-28,0,Solex,Standard,medium,medium,71,53,2012-12-04
15652,98,2094,2017-11-07,1,Trek Bicycles,Standard,high,medium,358,215,2004-01-18
15656,82,265,2017-10-12,1,Giant Bicycles,Road,medium,medium,1538,829,2016-02-06
15659,1,955,2017-10-16,1,Giant Bicycles,Standard,medium,medium,1403,954,2003-02-09
15660,40,1143,2017-11-19,0,OHM Cycles,Standard,high,medium,1458,874,2007-12-13
15661,27,1783,2017-10-26,1,Trek Bicycles,Standard,medium,medium,499,388,1999-06-25
15664,58,2292,2017-11-15,1,OHM Cycles,Standard,medium,medium,912,141,2015-06-19
15671,94,2412,2017-12-10,0,Giant Bicycles,Standard,medium,large,1635,993,2013-06-11
15684,32,2538,2017-10-02,0,Giant Bicycles,Standard,high,medium,1179,707,2000-11-05
15691,80,1668,2017-12-26,1,OHM Cycles,Touring,low,medium,1073,933,1997-01-27
15697,54,2953,2017-10-11,1,WeareA2B,Standard,medium,medium,1807,778,1991-11-12
15701,3,721,2017-10-25,0,Trek Bicycles,Standard,medium,large,2091,388,2014-03-05
15706,98,1046,2017-10-27,0,Trek Bicycles,Standard,high,medium,358,215,2004-01-18
15712,0,1839,2017-11-11,1,Solex,Standard,medium,medium,71,53,2012-12-04
15725,4,99,2017-11-26,0,Giant Bicycles,Standard,high,medium,1129,677,2005-08-11
15732,98,188,2017-12-01,1,OHM Cycles,Standard,medium,medium,795,101,1993-07-22
15743,96,1215,2017-10-14,1,WeareA2B,Road,low,small,1172,1043,2002-10-12
15744,87,667,2017-12-11,0,OHM Cycles,Standard,medium,medium,1636,44,2014-10-12
15748,44,2038,2017-12-17,0,WeareA2B,Standard,medium,medium,1769,108,1993-04-14
15752,0,2661,2017-12-06,1,Norco Bicycles,Standard,low,medium,363,290,2003-01-07
15753,89,2850,2017-12-23,1,WeareA2B,Touring,medium,large,1362,57,2013-06-11
15754,43,2900,2017-10-30,0,Solex,Standard,medium,medium,1151,649,2014-07-30
15757,30,3130,2017-12-30,0,Solex,Standard,high,medium,748,448,1991-11-12
15766,81,2132,2017-12-12,1,Solex,Standard,medium,medium,1151,649,1993-07-22
15769,41,1277,2017-10-12,1,Solex,Road,medium,medium,416,312,1999-12-06
15770,21,3391,2017-12-11,1,Solex,Standard,medium,large,1071,380,1996-04-07
15774,53,138,2017-10-27,1,OHM Cycles,Standard,medium,medium,795,101,2009-04-14
15777,53,1142,2017-11-17,0,OHM Cycles,Standard,medium,medium,795,101,1997-02-11
15778,68,1866,2017-10-31,1,OHM Cycles,Standard,medium,medium,1636,44,2009-04-14
15782,12,2159,2017-12-12,0,Giant Bicycles,Standard,medium,large,1765,709,1991-07-12
15794,63,1909,2017-11-01,1,Solex,Standard,medium,medium,1483,99,2010-08-22
15795,74,87,2017-10-26,1,WeareA2B,Standard,medium,medium,1228,400,2000-05-24
15798,14,2520,2017-11-22,0,Trek Bicycles,Standard,medium,small,1386,1234,1996-11-11
15804,64,3281,2017-11-01,0,Trek Bicycles,Standard,medium,large,1469,596,2012-05-20
15817,0,2210,2017-12-03,1,OHM Cycles,Standard,high,medium,227,136,2003-02-09
15818,7,2751,2017-12-27,0,Giant Bicycles,Standard,medium,small,1311,1167,1997-05-12
15819,89,3043,2017-10-26,1,WeareA2B,Touring,medium,large,1362,57,2005-05-12
15823,6,993,2017-12-23,1,Solex,Standard,high,medium,748,448,1991-11-12
15829,41,3120,2017-12-10,0,Solex,Road,medium,medium,416,312,2014-07-30
15830,100,1500,2017-10-12,0,Norco Bicycles,Road,medium,medium,1036,206,1991-05-08
15831,0,1528,2017-10-16,1,Norco Bicycles,Standard,medium,medium,360,270,2016-12-08
15832,0,1885,2017-11-14,0,Trek Bicycles,Standard,medium,medium,499,388,1999-06-25
15837,53,3167,2017-10-18,0,OHM Cycles,Standard,medium,medium,795,101,1997-02-11
15843,33,246,2017-11-12,1,OHM Cycles,Road,medium,small,1810,1610,2008-03-21
15845,69,969,2017-12-13,1,Norco Bicycles,Road,medium,large,1240,795,2015-08-04
15847,77,2586,2017-11-04,0,Norco Bicycles,Road,medium,large,1240,795,2015-08-12
15848,7,838,2017-11-19,0,Giant Bicycles,Standard,medium,small,1311,1167,1992-10-13
15850,84,559,2017-10-11,1,Giant Bicycles,Road,medium,medium,792,594,1992-10-04
15872,72,3370,2017-11-18,1,OHM Cycles,Standard,medium,medium,912,141,2012-05-20
15877,77,2561,2017-12-29,0,WeareA2B,Standard,medium,medium,1769,108,2007-12-13
15878,56,932,2017-10-26,1,OHM Cycles,Standard,medium,medium,183,137,1997-10-06
15884,55,1113,2017-11-15,1,Trek Bicycles,Road,medium,large,1894,598,2003-07-23
15892,0,1942,2017-10-04,0,Trek Bicycles,Road,medium,medium,533,400,2012-06-06
15900,17,3255,2017-11-11,0,WeareA2B,Touring,medium,large,1362,57,1993-04-22
15936,5,874,2017-11-14,1,Trek Bicycles,Mountain,low,medium,574,459,2004-08-19
15940,32,3413,2017-12-05,1,Giant Bicycles,Standard,medium,medium,642,211,2002-03-24
15945,41,1015,2017-12-02,0,Solex,Road,medium,medium,416,312,1997-05-12
15949,5,3057,2017-12-02,1,Trek Bicycles,Mountain,low,medium,574,459,2011-08-31
15957,0,3020,2017-12-08,1,WeareA2B,Standard,medium,medium,60,45,1993-07-17
15958,54,533,2017-12-28,1,WeareA2B,Standard,medium,medium,1292,13,2009-04-14
15960,15,1576,2017-11-23,1,Norco Bicycles,Standard,low,medium,958,748,2005-12-09
15961,3,875,2017-10-28,1,Trek Bicycles,Standard,medium,large,2091,388,1993-07-22
15962,58,2168,2017-11-06,0,OHM Cycles,Standard,medium,medium,912,141,1998-12-19
15968,80,2279,2017-11-25,0,OHM Cycles,Touring,low,medium,1073,933,1997-01-27
15984,92,3129,2017-10-10,1,WeareA2B,Touring,medium,large,1890,260,2010-05-07
15990,8,1129,2017-11-10,1,Solex,Road,medium,small,1703,1516,2004-08-19
15997,0,184,2017-11-28,0,Giant Bicycles,Standard,medium,large,569,528,2010-06-09
15999,61,3042,2017-10-07,1,Norco Bicycles,Standard,medium,small,586,521,1998-12-18
16000,29,1413,2017-12-27,1,Norco Bicycles,Road,medium,medium,543,407,2016-11-24
16001,51,2418,2017-12-26,0,OHM Cycles,Standard,high,medium,2005,1203,2015-10-20
16002,62,3224,2017-10-11,1,Solex,Standard,medium,medium,478,298,1993-06-25
16004,38,1142,2017-10-19,1,Solex,Standard,medium,medium,1577,826,2011-03-18
16008,21,2705,2017-11-13,0,Solex,Standard,medium,large,1071,380,1996-04-07
16013,95,725,2017-12-02,0,OHM Cycles,Touring,low,medium,1073,933,1998-12-18
16014,53,2606,2017-11-01,0,Giant Bicycles,Standard,high,medium,1274,764,2007-08-06
16016,47,2280,2017-11-14,1,Trek Bicycles,Road,low,small,1720,1531,2006-10-03
16025,4,2615,2017-10-31,0,Giant Bicycles,Standard,high,medium,1129,677,2003-02-09
16029,17,725,2017-10-21,1,WeareA2B,Touring,medium,large,1362,57,1993-04-22
16031,27,572,2017-12-17,0,Trek Bicycles,Standard,low,medium,1057,154,1999-07-22
16034,63,3287,2017-10-15,1,Solex,Standard,medium,medium,1483,99,1998-12-19
16035,74,1523,2017-10-25,0,WeareA2B,Standard,medium,medium,1228,400,2004-07-27
16036,66,3488,2017-12-13,0,Giant Bicycles,Road,low,small,590,525,2000-05-24
16040,33,2929,2017-10-13,1,Giant Bicycles,Standard,medium,small,1311,1167,1992-10-13
16047,4,1750,2017-11-04,1,Giant Bicycles,Standard,high,medium,1129,677,1991-11-09
16048,20,1202,2017-10-06,0,Trek Bicycles,Standard,medium,small,1775,1580,2011-05-09
16051,68,295,2017-10-01,0,OHM Cycles,Standard,medium,medium,1636,44,2010-08-22
16053,13,763,2017-10-17,0,Solex,Standard,medium,medium,1163,589,2016-07-11
16059,94,2883,2017-10-12,0,Giant Bicycles,Standard,medium,large,1635,993,2013-06-11
16062,17,2175,2017-11-02,0,Solex,Standard,high,medium,1024,614,1996-11-11
16063,23,1201,2017-10-09,1,Norco Bicycles,Mountain,low,small,688,612,1993-10-04
16071,79,222,2017-12-10,1,Norco Bicycles,Standard,medium,medium,1555,818,2003-09-11
16073,74,2460,2017-11-10,1,WeareA2B,Standard,medium,medium,1762,950,1997-02-11
16075,69,899,2017-10-20,0,Giant Bicycles,Road,medium,medium,792,594,2015-04-13
16079,97,3061,2017-11-01,1,Solex,Standard,medium,large,202,151,2004-01-18
16086,10,2770,2017-11-03,0,Solex,Standard,medium,medium,1945,333,1997-01-27
16092,17,496,2017-11-15,1,Solex,Standard,high,medium,1024,614,2009-03-10
16093,10,108,2017-12-20,1,Solex,Standard,medium,medium,1945,333,2002-09-02
16099,66,1245,2017-10-20,1,Giant Bicycles,Road,low,small,590,525,2010-11-07
16100,74,1694,2017-10-27,1,WeareA2B,Standard,medium,medium,1228,400,2003-09-11
16115,1,1479,2017-10-22,0,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
16119,33,3101,2017-10-30,1,OHM Cycles,Road,medium,small,1810,1610,2008-03-21
16121,40,1750,2017-11-05,0,OHM Cycles,Standard,high,medium,1458,874,1999-12-06
16128,12,2875,2017-11-25,0,Giant Bicycles,Standard,medium,large,1765,709,2004-07-27
16130,66,1573,2017-10-13,0,Giant Bicycles,Road,low,small,590,525,2010-08-22
16134,4,1457,2017-10-26,1,Giant Bicycles,Standard,high,medium,1129,677,2011-04-18
16138,69,2155,2017-11-01,1,Giant Bicycles,Road,medium,medium,792,594,1992-10-04
16142,94,691,2017-10-23,0,Giant Bicycles,Standard,medium,large,1635,993,2004-01-18
16146,45,2465,2017-10-17,1,Solex,Standard,medium,medium,441,84,2012-04-12
16147,54,923,2017-11-02,1,WeareA2B,Standard,medium,medium,1807,778,2015-05-23
16149,62,951,2017-11-12,1,Solex,Standard,medium,medium,478,298,1993-06-25
16150,43,3050,2017-10-25,0,Norco Bicycles,Standard,medium,medium,1555,818,2003-09-11
16151,0,2189,2017-10-03,0,Trek Bicycles,Road,medium,medium,533,400,2012-06-06
16152,78,280,2017-11-02,1,Giant Bicycles,Standard,medium,large,1765,709,2015-08-04
16156,98,2758,2017-10-12,1,Trek Bicycles,Standard,high,medium,358,215,2004-01-18
16158,40,1567,2017-12-06,1,OHM Cycles,Standard,high,medium,1458,874,2006-02-04
16159,14,1663,2017-12-17,0,Solex,Standard,high,large,1842,1105,2004-07-27
16160,39,1158,2017-11-19,0,Giant Bicycles,Standard,medium,large,1812,582,2006-02-04
16166,89,2345,2017-12-30,0,WeareA2B,Touring,medium,large,1362,57,2002-10-12
16167,31,2051,2017-11-09,0,Giant Bicycles,Standard,medium,medium,230,173,2006-11-12
16171,80,2534,2017-10-24,1,OHM Cycles,Touring,low,medium,1073,933,1991-07-12
16174,51,1728,2017-10-28,0,OHM Cycles,Standard,high,medium,2005,1203,2012-04-12
16178,28,2101,2017-12-10,1,Norco Bicycles,Standard,medium,small,1216,1082,1993-10-04
16182,19,2823,2017-12-18,1,OHM Cycles,Road,high,large,12,7,2009-03-10
16183,13,931,2017-10-21,0,Solex,Standard,medium,medium,1163,589,2003-08-07
16189,92,1132,2017-11-16,0,WeareA2B,Standard,medium,small,1415,1259,2013-06-11
16192,39,1300,2017-11-04,1,Giant Bicycles,Standard,medium,large,1812,582,2010-06-09
16194,58,178,2017-10-27,0,OHM Cycles,Standard,medium,medium,912,141,2015-10-20
16195,13,1253,2017-12-16,1,Solex,Standard,medium,medium,1163,589,2016-07-11
16196,32,540,2017-10-12,1,Giant Bicycles,Standard,medium,medium,642,211,2002-03-24
16197,36,1984,2017-11-02,0,Solex,Standard,low,medium,945,507,2004-09-30
16202,34,1076,2017-12-13,1,Norco Bicycles,Road,high,large,774,464,2003-03-20
16204,53,3080,2017-10-28,1,Giant Bicycles,Standard,high,medium,1274,764,2007-08-06
16206,33,3473,2017-10-07,1,Giant Bicycles,Standard,medium,small,1311,1167,1999-12-06
16210,98,2447,2017-11-02,1,Trek Bicycles,Standard,high,medium,358,215,1994-08-12
16211,45,165,2017-11-13,0,Solex,Standard,medium,medium,441,84,1997-02-11
16212,45,2199,2017-10-03,0,Trek Bicycles,Road,low,medium,980,234,2014-03-05
16216,70,1792,2017-12-03,1,Trek Bicycles,Standard,high,medium,495,297,2015-04-13
16217,6,2239,2017-10-18,1,Solex,Standard,high,medium,748,448,2002-03-24
16218,21,357,2017-11-22,1,Solex,Standard,medium,large,1071,380,1996-04-07
16227,6,1752,2017-10-03,1,OHM Cycles,Standard,high,medium,227,136,2003-02-09
16232,20,3060,2017-10-28,0,Trek Bicycles,Standard,medium,small,1775,1580,1999-06-25
16233,53,2033,2017-11-14,1,Giant Bicycles,Standard,high,medium,1274,764,2007-08-06
16235,44,3024,2017-11-10,0,WeareA2B,Standard,medium,medium,1769,108,2011-05-11
16239,69,37,2017-11-09,1,Norco Bicycles,Road,medium,large,1240,795,2011-01-12
16244,31,253,2017-12-13,1,Giant Bicycles,Standard,medium,medium,230,173,1992-10-13
